Product_ID,Category,Supplier_Rating,Lead_Time,Inventory_Level,Urgent_Restock,Seasonal_Demand,Warehouse_Capacity,Transportation_Cost,Product_Lifecycle_Stage,Returns_Percentage,Demand_Variability
1205,Food,3,2.110089815,69.16941693,0,0.846732143,2037.944832,7.05605678,Maturity,7.440618689,0.949961334
1206,Furniture,2,3.290884622,289.7833348,1,0.904653023,4167.593351,5.806587894,Decline,5.464983219,1
1207,Clothing,5,2.537466544,175.4301869,0,0.900901662,4349.254087,5.890595195,Maturity,7.060369937,1
1208,Furniture,1,3.215769561,274.6941897,1,0.864039014,1767.079449,5.266628069,Growth,3.453769652,0.936280371
1209,Food,2,2.61050487,151.8070351,1,0.932857373,3155.784555,5.200191217,Introductory,2.112680527,0.907209884
1210,Furniture,2,2.121936327,78.32404956,1,0.821657209,3469.570853,5.457666288,Maturity,4.835771305,0.969384324
1211,Electronics,4,1.98632472,86.01308819,0,0.721815237,1648.911992,5.837928647,Decline,5.417250903,1
1212,Electronics,5,2.647643651,156.5689383,0,0.943865727,4235.73987,6.360394346,Maturity,6.084042773,1
1213,Clothing,2,3.06316453,216.5716269,1,1,4007.204311,5.188455146,Introductory,-0.315521503,0.926352866
1214,Food,3,2.915622268,179.2768748,0,1,2540.118437,6.099387845,Growth,1.524958533,1
1215,Electronics,5,2.811138875,175.4301869,0,1,4634.728901,4.929658507,Decline,2.891022452,1
1216,Electronics,4,2.752907124,175.4301869,0,1,2329.769828,6.527767191,Maturity,5.561944291,0.958706434
1217,Clothing,4,2.738069575,157.0838053,0,1,2946.290911,6.035904513,Maturity,1.898185606,1
1218,Food,4,3.000693651,203.2750671,0,0.971163451,3332.539261,5.398450549,Growth,5.469134411,1
1219,Furniture,1,3.008720596,201.269055,1,1,4557.778509,6.190729636,Decline,6.592942096,0.943308764
1220,Electronics,5,2.047896567,82.38837499,0,0.871772395,3266.374378,6.565290672,Maturity,6.310228345,1
1221,Electronics,1,2.112018375,103.9458312,1,1,5096.578474,6.818245801,Growth,9.827625603,0.89525587
1222,Clothing,4,3.269960373,277.8605224,0,1,1238.548247,6.860524397,Introductory,5.237043463,0.788546209
1223,Furniture,2,3.097516791,175.4301869,1,0.947240792,3122.477241,6.307081454,Introductory,0.391977308,0.974905045
1224,Electronics,1,3.215334279,279.7709035,1,1,4439.159579,6.371205686,Introductory,9.308588787,0.861629707
1225,Electronics,5,2.63161063,141.4573598,0,0.968763713,4150.461823,6.531730464,Maturity,4.835771305,0.896371817
1226,Clothing,2,2.233248992,110.6959884,1,1,4671.021577,4.99622099,Growth,2.201868911,1
1227,Clothing,2,3.382673494,240.0755172,1,0.701468075,2639.446257,6.190729636,Growth,1.580253583,0.970953993
1228,Electronics,4,3.567980015,290.0703525,0,1,2162.082839,6.162048298,Introductory,9.292005864,0.830715337
1229,Food,5,1.065343805,47.19929815,0,0.724955695,3883.664883,6.35083674,,4.709202182,0.829262423
1230,Food,2,1.095103283,32.68645547,1,0.919838652,1064.83076,5.796657201,Maturity,1.741605677,0.868358344
1231,Electronics,2,2.694262185,177.9237405,1,1,1486.682742,6.782065407,Introductory,9.934712149,1
1232,Food,3,3.36572409,320.7783591,0,0.836001747,4485.032512,6.540074204,Growth,4.155843246,1
1233,Electronics,4,3.005164742,200.4058495,0,1,2882.96434,6.635181467,Maturity,2.906002664,1
1234,Clothing,2,2.194376661,107.1572576,1,0.887046079,2946.290911,6.978008511,Growth,3.335224444,1
1235,Clothing,2,2.5417997,139.6279647,1,1,4782.823555,5.055345478,Growth,2.497752724,0.948608568
1236,Furniture,1,2.988179186,204.551497,1,1,4682.355113,5.999533011,Decline,7.453470895,1
1237,Electronics,1,3.16495216,278.194983,1,0.992796062,3882.853108,5.524501252,Introductory,3.963717613,1
1238,Food,1,1.389147026,51.34109787,1,1,1613.800176,6.491265507,Decline,5.015117354,0.991819927
1239,Electronics,1,2.515225914,131.1630944,1,1,4315.788055,6.878968703,Growth,3.024914549,0.856179782
1240,Food,1,1.61723361,64.9779832,1,1,4628.634364,6.499105059,Introductory,7.50853552,0.924311948
1241,Furniture,2,3.181748161,263.5805215,1,1,4495.780135,5.011607089,Introductory,10.14713567,0.902419522
1242,Electronics,1,2.598095022,136.8638416,1,0.997034954,4363.69228,6.659552238,Growth,2.641985063,0.882648756
1243,Furniture,5,2.219116755,116.0420087,0,1,2946.290911,6.06625711,Maturity,10.17946374,1
1244,Clothing,1,2.501265587,110.0645888,1,0.988612223,4215.917518,5.288392193,Introductory,3.707241204,0.828700336
1245,Furniture,5,3.315703851,257.4796142,0,0.819974121,2229.456271,5.32288061,Decline,6.524957678,0.823367405
1246,Food,1,3.216505533,301.1063681,1,1,1955.071345,6.352593525,Growth,3.683779543,1
1247,Food,1,3.04175299,198.8217297,1,0.921124441,2387.083939,5.951379774,Decline,0.388050378,0.93289252
1248,Food,5,3.266254303,247.8048034,0,0.945528056,1109.129905,4.974526529,Decline,0.88887202,0.97921397
1249,Electronics,1,2.730152735,156.7190449,1,0.841387245,2621.008494,6.80461828,Growth,6.302586732,0.94571847
1250,Electronics,1,3.244069598,289.3359828,1,0.973164692,3156.320854,6.511944924,Maturity,3.63368279,1
1251,Electronics,3,2.726036313,150.3254193,0,1,2946.290911,6.656600085,Maturity,6.13931198,0.732062292
1252,Food,3,3.105568121,228.2279544,0,0.784857839,3887.18455,6.486181384,Decline,4.182600464,0.959527088
1253,Clothing,2,2.488189858,175.4301869,1,1,4937.812161,6.190729636,,6.431981535,0.764029509
1254,Furniture,5,3.058410744,206.7750096,0,0.99170889,4684.246715,5.725758729,Growth,0.85502574,0.915480476
1255,Electronics,3,2.72037281,161.7875087,0,1,2356.639369,6.455327126,Introductory,1.751930637,1
1256,Clothing,2,2.627327572,59.65851355,1,1,2954.497368,6.829217736,Maturity,9.452170713,0.762637394
1257,Electronics,4,2.361926684,156.3920857,0,1,2946.290911,6.66818994,Maturity,5.883321545,1
1258,Electronics,3,2.841665959,163.0450421,0,1,1602.105885,6.325981671,Growth,1.400386855,1
1259,Clothing,1,3.218136787,288.4839684,1,0.913148489,3827.976485,6.441454358,Decline,1.540582603,1
1260,Food,3,3.03209519,218.5434649,0,0.707476882,4160.120624,6.289087933,Growth,7.337582471,1
1261,Electronics,2,2.522955591,140.7042862,0,0.824815309,1810.428184,6.594340589,Introductory,1.265010799,0.85637161
1262,Furniture,1,2.032753054,92.00449994,1,1,1424.911363,6.478649879,Growth,9.057997702,1
1263,Electronics,2,0.697161209,24.70690748,1,0.854643111,1879.479608,6.12680952,Introductory,3.938135197,0.966073786
1264,Food,3,2.981915137,236.4415415,0,0.726238755,3823.888858,6.190729636,Decline,4.835771305,1
1265,Electronics,4,1.126720945,35.25370603,0,1,2896.775236,6.520187337,Introductory,4.835771305,0.921494781
1266,Food,1,1.725303476,61.18655293,1,0.840826885,4300.513327,6.705499666,Decline,0.613999823,0.894196146
1267,Food,3,3.406239845,311.0332479,0,1,1263.418139,6.564134121,Growth,5.410171818,1
1268,Furniture,4,3.328552946,300.6053096,0,1,2496.170409,6.367622233,Introductory,3.342901568,0.980004139
1269,Food,4,3.536133624,315.0624775,0,1,4216.367255,6.190729636,Maturity,8.532818009,1
1270,Food,3,2.699164056,144.0792458,0,1,2566.621348,5.633547505,Maturity,5.435335984,1
1271,Electronics,1,3.04840938,188.0386902,1,0.897527666,2795.416036,6.995026858,Decline,3.782760815,1
1272,Clothing,5,2.994189201,200.6891474,0,1,4888.893655,6.352122729,Decline,4.835771305,0.737367877
1273,Furniture,3,1.041793195,22.14912127,0,0.848149152,3330.015504,5.438811135,Growth,4.284024649,1
1274,Electronics,2,0.774900029,33.17462629,1,0.894267218,1893.536889,6.190729636,Introductory,3.944278797,0.8172704
1275,Clothing,2,3.291903586,261.1793852,1,1,1722.315521,5.44152881,Introductory,0.190319252,1
1276,Food,3,3.181400071,222.4943241,1,1,4529.568837,6.91232672,Growth,8.534347853,1
1277,Electronics,4,3.028744529,182.9518524,0,1,3865.74279,6.039382129,Decline,4.171609066,1
1278,Furniture,4,2.846387294,202.3524908,1,1,4194.116106,6.732447237,Growth,5.456807189,1
1279,Electronics,1,2.11610891,91.93828355,1,0.972692966,3256.834244,5.820003409,Maturity,1.031773121,1
1280,Food,3,2.086472273,109.5662771,0,0.931178191,1791.345435,5.65207832,Introductory,4.331857172,0.827075075
1281,Electronics,3,2.569825382,108.4425663,0,1,2981.882475,5.829612917,Growth,4.857256946,1
1282,Clothing,2,2.627327572,297.5116479,1,0.955001861,3021.533854,4.641820463,Decline,2.624516824,0.855470511
1283,Electronics,1,2.892690698,192.5854836,1,1,1486.55158,6.533887484,Decline,4.835771305,1
1284,Food,1,3.280934916,310.8738948,1,1,1949.88034,6.509074465,Growth,3.389906454,0.774845937
1285,Furniture,5,2.369744244,134.2064382,0,1,1752.358345,6.755731084,Decline,0.442358791,1
1286,Food,1,3.370760797,298.8089665,0,0.827733538,2440.454452,6.168363078,Introductory,4.793568492,1
1287,Clothing,2,3.245622034,296.2156328,1,0.981067206,3555.195787,6.397937227,Decline,3.260603991,0.904528885
1288,Food,1,2.627327572,220.590214,1,0.99170889,4451.723966,6.868764962,Growth,9.377994627,1
1289,Electronics,4,2.73105279,167.3994638,0,0.953514296,1634.782373,6.019999914,Growth,0.860489518,1
1290,Food,2,3.280444911,216.0112807,1,1,2353.654124,6.096628731,Decline,8.730196311,1
1291,Furniture,1,2.163996961,89.21702232,1,1,1442.139266,6.275539137,Growth,9.137133451,1
1292,Electronics,4,3.175071766,212.382413,0,0.937838396,2799.06905,6.217907021,Growth,5.745741442,1
1293,Furniture,4,2.540988248,125.2378014,0,0.904284322,2946.290911,6.911308216,Growth,5.828478338,0.901202594
1294,Food,1,2.627327572,189.9962308,1,1,2269.348366,6.176913545,Decline,4.835771305,1
1295,Furniture,2,2.728509565,181.9652131,1,0.926510512,3853.897777,6.395242432,Decline,2.28007869,1
1296,Clothing,2,2.627327572,138.5515304,1,1,4657.932505,5.358186593,Growth,1.99643623,1
1297,Electronics,2,2.716662223,164.2214998,1,0.9006248,1531.324178,6.896025507,Introductory,9.214508299,0.990463658
1298,Furniture,5,2.482508211,139.1845256,0,0.828198411,1007.674095,6.398246432,Growth,6.46895244,1
1299,Food,1,1.726066954,75.24859488,1,1,4525.610979,6.759814315,Introductory,3.746033734,1
1300,Food,4,3.351006207,286.3389992,0,0.933227421,3449.68463,5.714959264,Maturity,1.439671951,0.990403178
1301,Food,3,2.852538743,176.7457222,0,1,2498.653953,6.252479492,Growth,1.746727515,0.897444411
1302,Furniture,4,2.891059166,214.416503,0,0.872110488,1095.948479,6.190729636,Growth,1.50636284,1
1303,Clothing,2,2.2872804,136.7127319,1,1,2529.298234,5.871461686,Growth,7.921138253,1
1304,Furniture,3,2.325498173,131.3096431,0,0.997962318,3118.269696,7.090208224,Growth,6.969095404,0.950324209
1305,Electronics,1,3.076556511,269.9826362,1,0.8098951,3813.242391,5.746498133,Introductory,4.602801521,0.96338754
1306,Food,2,2.761330793,170.1885654,1,0.948632756,3714.310493,6.337097094,Growth,6.048836593,1
1307,Electronics,5,2.294092663,104.9384904,0,0.994120703,1564.343748,6.120963159,,9.742795826,0.839317441
1308,Clothing,2,0.616865644,22.84262422,1,0.815270173,1923.188964,6.492336512,Introductory,3.958638227,0.824807967
1309,Clothing,2,2.627327572,236.8559879,1,0.799264585,2615.552157,6.190729636,Growth,1.817779862,1
1310,Furniture,5,2.279328522,131.6159935,0,1,1790.412828,6.770814399,Decline,1.04465227,0.920753315
1311,Food,3,3.22193999,278.2947268,0,0.812164556,1190.782819,6.200812998,Introductory,3.313047152,0.878810079
1312,Clothing,3,2.897265786,229.1952171,0,1,1918.429512,6.522677819,Decline,5.041295037,1
1313,Food,3,2.06736077,101.5401447,0,0.812655322,1789.35959,5.824164707,Introductory,4.344318554,1
1314,Clothing,2,0.573498272,175.4301869,1,0.888175269,1980.273025,6.430975434,Introductory,4.835771305,0.772811283
1315,Clothing,2,1.09312268,37.50715523,1,1,4354.464741,5.559629409,Maturity,3.188226576,1
1316,Electronics,1,3.119187477,256.1145694,1,0.987001516,3602.428301,4.643632037,Maturity,6.741237637,0.908616172
1317,Food,5,1.158935157,55.97641924,0,0.91145492,4122.376289,6.269536174,Maturity,4.242512401,0.868842377
1318,Furniture,3,3.147288652,243.0647874,1,1,3231.203182,5.758650811,Decline,5.326285734,0.999957271
1319,Clothing,2,3.148892625,260.8080646,1,1,2203.682004,5.142803403,Maturity,8.343304532,1
1320,Electronics,3,2.155381106,97.37824715,0,0.824884163,1460.987797,6.190729636,Maturity,0.234360038,1
1321,Furniture,3,2.960808124,248.1426236,1,1,2946.290911,5.471907791,Decline,4.672759,1
1322,Furniture,1,1.16752988,34.7377841,1,0.985138683,2930.127298,6.13846771,Introductory,6.252716602,0.911473304
1323,Furniture,1,3.245158279,260.0623483,1,0.787806204,1829.071143,6.782994543,Maturity,1.258220784,1
1324,Electronics,2,3.645376811,284.4091766,1,0.818626015,4123.939829,5.329135671,Introductory,8.07015947,0.903299282
1325,Food,3,3.368204744,281.7320176,0,0.872996719,1182.682873,6.07610514,Introductory,3.633221407,0.903146515
1326,Food,2,3.149754193,248.6475386,1,0.85714379,1085.54156,6.12750391,Growth,8.165776526,0.90864946
1327,Clothing,5,3.412239636,313.4721045,0,0.77556928,2103.3208,5.603114506,Introductory,9.3494486,1
1328,Electronics,2,1.629638213,52.02727261,1,0.716325312,2405.893238,6.580819992,Decline,5.872087165,1
1329,Furniture,2,3.256340887,300.3874192,1,0.99170889,2612.525776,5.849016065,Growth,6.402017493,1
1330,Food,3,3.324854413,274.9612017,0,0.877419106,1177.912771,6.242432977,Introductory,3.107739161,1
1331,Food,3,3.351767124,287.2652585,0,1,1113.231515,6.086281502,Introductory,3.95164786,0.904516054
1332,Furniture,5,1.997261245,73.5548161,0,0.968348035,3995.635543,5.823051743,Introductory,3.190526591,0.911710021
1333,Furniture,2,2.180219159,175.4301869,1,0.95952074,4325.450168,6.809270659,Decline,8.11835931,0.788220892
1334,Furniture,4,3.018140485,203.5650307,1,0.979853683,4187.767042,6.91071439,Growth,5.422122109,0.903784213
1335,Furniture,4,2.163316041,116.7020954,0,0.99170889,2788.052622,6.78602664,Growth,4.915695975,1
1336,Furniture,5,3.020088481,244.2206022,0,1,2518.64238,6.507167087,Maturity,7.727495577,1
1337,Furniture,2,2.627327572,56.53141867,1,1,1234.401382,5.573525334,Maturity,3.987785211,1
1338,Furniture,2,1.836229018,175.4301869,1,1,2987.770115,6.763504584,Maturity,0.803711923,0.961563483
1339,Furniture,4,3.765804496,302.1261748,0,0.985158339,2368.610496,6.912981079,Introductory,3.451232695,0.977503499
1340,Electronics,4,3.571842399,285.4344046,0,1,2509.879252,6.79454311,Introductory,3.550229966,1
1341,Electronics,4,2.436337413,115.3431789,0,0.810917653,2899.190324,6.357284942,Decline,1.032604074,0.911716843
1342,Electronics,2,2.692951438,175.257611,1,1,1436.523043,6.781563741,Introductory,9.492257883,0.911050616
1343,Clothing,2,3.164781286,279.2340518,1,1,3499.637276,6.839216672,Growth,4.262023461,1
1344,Electronics,5,3.207041422,284.3125801,0,0.860296322,1253.188627,6.595496532,Introductory,0.316364929,0.847368319
1345,Clothing,2,3.124755991,234.9999851,1,0.762902175,2543.885695,6.91814782,Growth,2.23348838,0.952121905
1346,Clothing,1,1.361289386,53.98786866,1,0.80493518,4534.819502,6.447113269,Introductory,2.324612752,0.846442979
1347,Electronics,4,2.96841566,222.9786579,0,1,4675.431861,6.992399205,Introductory,4.777993643,0.962407263
1348,Clothing,2,3.176160811,210.9129287,1,1,4104.903107,5.154547872,Introductory,0.1224403,0.945999616
1349,Furniture,2,3.433618806,312.5631045,1,1,2363.29817,6.511279629,Introductory,5.195100411,1
1350,Clothing,1,1.856271534,175.4301869,1,0.788216096,4812.210387,6.598992078,Maturity,4.66491289,1
1351,Electronics,5,2.219302714,107.0503665,0,0.829705066,2276.465208,5.552224824,Introductory,0.847386531,0.968320755
1352,Clothing,2,3.366017955,292.3946983,1,0.681423024,3342.986296,7.112423002,Growth,3.412386229,1
1353,Food,2,2.098708999,86.94778906,1,0.99170889,3151.895016,6.649468114,Introductory,3.141008706,0.975979189
1354,Clothing,3,3.072302462,204.703477,0,0.937674412,4222.838627,5.536705491,,7.116372908,0.856824558
1355,Clothing,3,3.322376602,256.0469678,0,1,3358.389118,6.015956301,Introductory,9.143209731,0.97475955
1356,Furniture,2,3.096818914,188.7690489,0,0.9669296,3906.32227,6.185445857,Decline,2.425805599,1
1357,Electronics,1,2.697249989,155.570021,1,1,2495.414186,6.587547605,Growth,5.92251452,1
1358,Furniture,1,2.95499101,204.9012722,1,1,4770.24582,6.260311495,Decline,7.046004877,0.891360685
1359,Food,3,1.863694963,69.10639622,0,0.932375783,1998.423331,7.162671642,Maturity,6.80874326,0.957336287
1360,Furniture,3,1.104323148,32.58190501,0,1,5091.749019,6.190729636,Growth,1.38582166,0.99414381
1361,Electronics,4,3.56922609,290.295473,0,0.787818705,2760.754787,5.95362884,Decline,6.4965784,0.893648966
1362,Electronics,5,3.046351643,238.5960487,1,0.906022769,2320.692797,7.0879602,Maturity,3.930314228,1
1363,Electronics,2,2.928493793,247.7175565,1,0.980805122,4627.382054,5.653667341,Growth,5.818500925,1
1364,Food,3,3.069906535,233.5030265,0,0.956964624,3935.036262,6.798511816,Growth,7.885236739,0.902314577
1365,Food,2,3.148387467,222.4184847,1,0.857083607,1072.879981,6.417717332,Growth,6.910255057,1
1366,Clothing,1,2.086759649,73.44522007,1,1,1144.412223,6.575318864,Introductory,4.932775696,1
1367,Electronics,2,2.976510892,224.9926743,1,1,4928.150228,5.969957256,Introductory,9.545347053,1
1368,Electronics,4,3.272188584,220.5883359,0,0.998221285,4849.925973,6.865911809,Introductory,6.374062484,0.957068936
1369,Furniture,3,1.871841068,84.21719514,0,1,1137.53015,6.10735381,Growth,0.471880536,1
1370,Electronics,2,3.529120787,306.8094753,1,1,4144.001594,6.066109452,Growth,4.196571666,1
1371,Food,2,2.443308365,158.084699,1,1,2543.350537,5.813403795,Maturity,0.376043694,0.965598346
1372,Furniture,2,3.282840044,291.9742781,1,0.858459152,4170.454267,5.85665336,Decline,6.214002698,1
1373,Electronics,2,2.627327572,217.330793,1,1,3983.445811,5.326812677,Introductory,0.647976647,0.890635189
1374,Clothing,1,1.93138405,88.42636905,1,0.99170889,1927.026599,6.463304473,Growth,7.48521181,0.891498315
1375,Furniture,2,2.349911208,130.3329995,1,1,1732.066864,4.892922213,Growth,5.308550956,1
1376,Electronics,2,3.179087171,304.7867094,1,0.995644815,4195.901009,5.706901551,Growth,5.174652161,0.985739004
1377,Food,2,3.002484364,233.658666,1,0.73038232,1037.300294,6.190729636,Growth,6.857566341,0.904575148
1378,Electronics,5,3.11056121,228.0110898,0,0.837511049,2840.490252,6.558898778,Decline,4.483574556,1
1379,Furniture,5,3.199487133,218.5144689,0,1,2942.299644,5.896059011,Introductory,9.756941238,1
1380,Furniture,3,2.258369718,99.46284039,0,0.768938088,2946.290911,5.404599466,Maturity,-0.219086763,0.893897855
1381,Furniture,5,2.941944127,166.1182602,0,1,1619.641323,6.707418373,Decline,3.500584541,0.917223583
1382,Furniture,4,3.345600242,298.339675,0,0.99170889,3160.138416,6.430523645,Introductory,8.252259984,1
1383,Electronics,4,3.03792606,175.4301869,0,1,2407.530158,6.967759745,Maturity,9.089552817,0.986835434
1384,Electronics,1,1.847543319,77.63736805,1,1,3798.157824,6.739180722,Introductory,2.62086729,0.970972733
1385,Food,4,2.850669128,175.608226,0,1,1841.835103,6.664538909,Decline,4.835771305,0.905695387
1386,Electronics,2,2.732283718,161.3528327,1,0.99170889,2455.988546,5.342484559,Maturity,0.686230533,1
1387,Electronics,2,3.224018394,175.4301869,1,0.99170889,4896.164981,5.342342664,Growth,7.047491326,1
1388,Clothing,2,2.604108608,143.7152248,1,1,5109.110535,6.720366627,Decline,4.835771305,1
